"SiteNo"	"T_Max"	"Smx"	"T_Min"	"Smn"	"Rain"	"Srn"	"Evap"	"Sev"	"Radn"	"Ssl"	"VP"	"Svp"	"RHmaxT"	"RHminT"	"Date2"	"AverageTemperature"	"AverageHumidity"
"2"	"34"	"25"	"24"	"25"	"0.69999999999999996"	"25"	"5.4000000000000004"	"25"	"23"	"25"	"30"	"25"	"56.399999999999999"	"100"	"2014-03-02 00:00:00"	"29"	"78.200000000000003"
"2"	"34.5"	"25"	"24.5"	"25"	"0"	"25"	"7"	"25"	"19"	"25"	"30"	"25"	"54.799999999999997"	"97.599999999999994"	"2014-03-03 00:00:00"	"29.5"	"76.199999999999989"
"2"	"34"	"25"	"24"	"25"	"21.699999999999999"	"25"	"3.3999999999999999"	"25"	"23"	"25"	"31"	"25"	"58.299999999999997"	"100"	"2014-03-04 00:00:00"	"29"	"79.150000000000006"
"2"	"34"	"25"	"24.5"	"25"	"8.0999999999999996"	"25"	"9.1999999999999993"	"25"	"20"	"25"	"31"	"25"	"58.299999999999997"	"100"	"2014-03-05 00:00:00"	"29.25"	"79.150000000000006"
"2"	"34.5"	"25"	"23"	"25"	"36.100000000000001"	"25"	"5"	"25"	"21"	"25"	"30"	"25"	"54.799999999999997"	"100"	"2014-03-06 00:00:00"	"28.75"	"77.400000000000006"
"2"	"35.5"	"25"	"23.5"	"25"	"0"	"25"	"5.5999999999999996"	"25"	"22"	"25"	"29"	"25"	"50.200000000000003"	"100"	"2014-03-07 00:00:00"	"29.5"	"75.099999999999994"
"2"	"35.5"	"25"	"22.5"	"25"	"0.59999999999999998"	"25"	"4.7999999999999998"	"25"	"22"	"25"	"29"	"25"	"50.200000000000003"	"100"	"2014-03-08 00:00:00"	"29"	"75.099999999999994"
"2"	"36"	"25"	"23.5"	"25"	"0"	"25"	"7"	"25"	"23"	"25"	"30"	"25"	"50.5"	"100"	"2014-03-09 00:00:00"	"29.75"	"75.25"
"2"	"36.5"	"25"	"23"	"25"	"0"	"25"	"6.2000000000000002"	"25"	"23"	"25"	"30"	"25"	"49.100000000000001"	"100"	"2014-03-10 00:00:00"	"29.75"	"74.549999999999997"
"2"	"36.5"	"25"	"23.5"	"25"	"0.29999999999999999"	"25"	"5.2000000000000002"	"25"	"19"	"25"	"30"	"25"	"49.100000000000001"	"100"	"2014-03-11 00:00:00"	"30"	"74.549999999999997"
"2"	"36"	"25"	"24"	"25"	"0"	"25"	"6.2000000000000002"	"25"	"22"	"25"	"29"	"25"	"48.799999999999997"	"97.200000000000003"	"2014-03-12 00:00:00"	"30"	"73"
"2"	"36"	"25"	"24.5"	"25"	"2.2000000000000002"	"25"	"5.5999999999999996"	"25"	"21"	"25"	"29"	"25"	"48.799999999999997"	"94.400000000000006"	"2014-03-13 00:00:00"	"30.25"	"71.599999999999994"
"2"	"36.5"	"25"	"23.5"	"25"	"0"	"25"	"6.2000000000000002"	"25"	"24"	"25"	"30"	"25"	"49.100000000000001"	"100"	"2014-03-14 00:00:00"	"30"	"74.549999999999997"
"2"	"37"	"25"	"23"	"25"	"0.90000000000000002"	"25"	"7.2000000000000002"	"25"	"23"	"25"	"29"	"25"	"46.200000000000003"	"100"	"2014-03-15 00:00:00"	"30"	"73.099999999999994"
"2"	"36.5"	"25"	"22.5"	"25"	"0"	"25"	"7"	"25"	"21"	"25"	"26"	"25"	"42.600000000000001"	"95.400000000000006"	"2014-03-16 00:00:00"	"29.5"	"69"
"2"	"37"	"25"	"21.5"	"25"	"0"	"25"	"7.5999999999999996"	"25"	"23"	"25"	"23"	"25"	"36.600000000000001"	"89.700000000000003"	"2014-03-17 00:00:00"	"29.25"	"63.150000000000006"
"2"	"37.5"	"25"	"21.5"	"25"	"0"	"25"	"6.7999999999999998"	"25"	"25"	"25"	"26"	"25"	"40.299999999999997"	"100"	"2014-03-18 00:00:00"	"29.5"	"70.150000000000006"
"2"	"37"	"25"	"23.5"	"25"	"0"	"25"	"7.4000000000000004"	"25"	"24"	"25"	"29"	"25"	"46.200000000000003"	"100"	"2014-03-19 00:00:00"	"30.25"	"73.099999999999994"
"2"	"37.5"	"25"	"22.5"	"25"	"0"	"25"	"7"	"25"	"23"	"25"	"31"	"25"	"48.100000000000001"	"100"	"2014-03-20 00:00:00"	"30"	"74.049999999999997"
"2"	"37.5"	"25"	"23.5"	"25"	"0"	"25"	"5.5999999999999996"	"25"	"22"	"25"	"28"	"25"	"43.399999999999999"	"96.700000000000003"	"2014-03-21 00:00:00"	"30.5"	"70.049999999999997"
